Algorithm,Problem,Exp,Indicator,Value,obj
2,10,12,1,6.01847160000001,7
2,10,12,2,2.03627575573756,7
2,10,12,3,0.0468739923778637,7
2,10,13,1,5.9278032,7
2,10,13,2,2.2027557227443,7
2,10,13,3,0.00383867814124678,7
2,10,14,1,5.7330569,7
2,10,14,2,2.22132321056703,7
2,10,14,3,0.0587517222675776,7
2,10,15,1,6.0709585,7
2,10,15,2,2.04378555479364,7
2,10,15,3,0.0227358069485101,7
2,10,16,1,5.8454471,7
2,10,16,2,2.18546613842117,7
2,10,16,3,0,7
2,10,17,1,5.99521339999999,7
2,10,17,2,2.25852574337186,7
2,10,17,3,0.064186444117821,7
2,10,18,1,5.1188229,7
2,10,18,2,2.27380200751596,7
2,10,18,3,0.0622775734171958,7
2,10,19,1,5.9071981,7
2,10,19,2,2.09826890690944,7
2,10,19,3,0.0479304220943399,7
2,10,20,1,3.6321733,7
2,10,20,2,2.03793894830487,7
2,10,20,3,0.0315424640145607,7
3,10,1,1,36.6178745,7
3,10,1,2,2.20844030577187,7
3,10,1,3,0,7
3,10,2,1,35.6871004,7
3,10,2,2,2.20270307746794,7
3,10,2,3,0,7
3,10,3,1,35.6627639,7
3,10,3,2,2.20537047606041,7
3,10,3,3,0,7
3,10,4,1,35.8725967,7
3,10,4,2,2.21002754224729,7
3,10,4,3,0,7
3,10,5,1,35.390138,7
3,10,5,2,2.19960302280871,7
3,10,5,3,0,7
3,10,6,1,35.6456861,7
3,10,6,2,2.19897836358431,7
3,10,6,3,0,7
3,10,7,1,35.3660783,7
3,10,7,2,2.19127846600299,7
3,10,7,3,0,7
3,10,8,1,35.0807280000001,7
3,10,8,2,2.21141314203824,7
3,10,8,3,0,7
3,10,9,1,35.4582066,7
3,10,9,2,2.19472606708733,7
3,10,9,3,0,7
3,10,10,1,35.9382313999999,7
3,10,10,2,2.20057778871589,7
3,10,10,3,0,7
3,10,11,1,35.9650206,7
3,10,11,2,2.21022649645466,7
3,10,11,3,0,7
3,10,12,1,36.1628351,7
3,10,12,2,2.19637610300675,7
3,10,12,3,0,7
3,10,13,1,35.793658,7
3,10,13,2,2.19126923415937,7
3,10,13,3,0,7
3,10,14,1,35.7184377,7
3,10,14,2,2.19815369962824,7
3,10,14,3,0,7
3,10,15,1,37.7001742000001,7
3,10,15,2,2.19344327479532,7
3,10,15,3,0,7
3,10,16,1,35.5034296,7
3,10,16,2,2.20506713520306,7
3,10,16,3,0,7
3,10,17,1,35.5992918,7
3,10,17,2,2.18537275203055,7
3,10,17,3,0,7
3,10,18,1,31.4307186,7
3,10,18,2,2.18474944642312,7
3,10,18,3,0,7
3,10,19,1,35.7915692,7
3,10,19,2,2.19238018849648,7
3,10,19,3,0,7
3,10,20,1,21.9047197,7
3,10,20,2,2.1981077365907,7
3,10,20,3,0,7
4,10,1,1,545.5323047,7
4,10,1,2,2.02651273290188,7
4,10,1,3,0.00270399176176169,7
4,10,2,1,545.3355208,7
4,10,2,2,2.04042998726859,7
4,10,2,3,0,7
4,10,3,1,543.9726316,7
4,10,3,2,1.99977619254005,7
4,10,3,3,0,7
4,10,4,1,541.4344969,7
4,10,4,2,2.01414826457842,7
4,10,4,3,0,7
4,10,5,1,545.9805291,7
4,10,5,2,1.99663378561425,7
4,10,5,3,0.00372703231364939,7
4,10,6,1,540.3297458,7
4,10,6,2,1.99695250219782,7
4,10,6,3,0.00588052159502699,7
4,10,7,1,552.5531823,7
4,10,7,2,1.99305749771715,7
4,10,7,3,0,7
4,10,8,1,545.322718200001,7
4,10,8,2,2.00869781783718,7
4,10,8,3,0.0203301061350593,7
4,10,9,1,544.5281368,7
4,10,9,2,1.98809520719098,7
4,10,9,3,0,7
4,10,10,1,548.8395497,7
4,10,10,2,1.98651883422172,7
4,10,10,3,0.00246196680191491,7
4,10,11,1,549.8281592,7
4,10,11,2,2.04229883109723,7
4,10,11,3,0,7
4,10,12,1,549.4510571,7
4,10,12,2,2.04913249163593,7
4,10,12,3,0.000254416152752916,7
4,10,13,1,549.2960843,7
4,10,13,2,2.00949621692745,7
4,10,13,3,0,7
4,10,14,1,545.679226,7
4,10,14,2,1.97378945428685,7
4,10,14,3,0.00229480281854078,7
4,10,15,1,552.8080605,7
4,10,15,2,2.03524450868616,7
4,10,15,3,0.00208557124315226,7
4,10,16,1,547.5187683,7
4,10,16,2,1.97835342642772,7
4,10,16,3,0.00950699841102447,7
4,10,17,1,549.5523371,7
4,10,17,2,2.00465340315556,7
4,10,17,3,0.00298165613968134,7
4,10,18,1,537.9977057,7
4,10,18,2,2.03294404166222,7
4,10,18,3,0,7
4,10,19,1,544.7926605,7
4,10,19,2,1.99739821635322,7
4,10,19,3,0,7
4,10,20,1,339.6542188,7
4,10,20,2,2.00862546093844,7
4,10,20,3,0,7
1,11,1,1,3.090121,7
1,11,1,2,1.56952314764611,7
1,11,1,3,0.721823688768641,7
1,11,2,1,3.1532479,7
1,11,2,2,1.59112596594395,7
1,11,2,3,0.727603506203773,7
1,11,3,1,3.0480253,7
1,11,3,2,1.59613761978721,7
1,11,3,3,0.717875363729677,7
1,11,4,1,3.0656365,7
1,11,4,2,1.59176475279654,7
1,11,4,3,0.696695149526756,7
1,11,5,1,3.0000348,7
1,11,5,2,1.59144958204526,7
1,11,5,3,0.692238552624485,7
1,11,6,1,3.0429887,7
1,11,6,2,1.57260259592767,7
1,11,6,3,0.703136101224979,7
1,11,7,1,3.0712283,7
1,11,7,2,1.59573928635825,7
1,11,7,3,0.682637559573197,7
1,11,8,1,3.1197972,7
1,11,8,2,1.58744445388719,7
1,11,8,3,0.691059218616778,7
1,11,9,1,3.0553804,7
1,11,9,2,1.57489561430894,7
1,11,9,3,0.668636623680829,7
1,11,10,1,4.1153337,7
1,11,10,2,1.58620694502036,7
1,11,10,3,0.698230771390133,7
1,11,11,1,3.1150293,7
1,11,11,2,1.58386937902167,7
1,11,11,3,0.709553259562696,7
1,11,12,1,3.0521087,7
1,11,12,2,1.58303502467488,7
1,11,12,3,0.718880267611407,7
1,11,13,1,3.3422409,7
1,11,13,2,1.59510027872991,7
1,11,13,3,0.677429845934435,7
1,11,14,1,3.1077742,7
1,11,14,2,1.57947525517611,7
1,11,14,3,0.722302096684017,7
1,11,15,1,3.0413138,7
1,11,15,2,1.61500810292895,7
1,11,15,3,0.692520405258452,7
1,11,16,1,3.1697414,7
1,11,16,2,1.59034843009158,7
1,11,16,3,0.698899915356626,7
1,11,17,1,3.5942769,7
1,11,17,2,1.58543914215316,7
1,11,17,3,0.700862768127916,7
1,11,18,1,3.0477335,7
1,11,18,2,1.57112862136947,7
1,11,18,3,0.708130480311782,7
1,11,19,1,3.0505618,7
1,11,19,2,1.58636009894837,7
1,11,19,3,0.689963996064825,7
1,11,20,1,3.0518507,7
1,11,20,2,1.55671318965175,7
1,11,20,3,0.720339248175042,7
2,11,1,1,5.3660342,7
2,11,1,2,1.49895380757872,7
2,11,1,3,0.864032498223022,7
2,11,2,1,5.1974631,7
2,11,2,2,1.49570958455489,7
2,11,2,3,0.862271156608079,7
2,11,3,1,5.2925622,7
2,11,3,2,1.49730349288907,7
2,11,3,3,0.862420201416951,7
2,11,4,1,5.2891506,7
2,11,4,2,1.49612047932666,7
2,11,4,3,0.856772347586195,7
2,11,5,1,5.2449462,7
2,11,5,2,1.4978879806918,7
2,11,5,3,0.862555075302915,7
2,11,6,1,5.23588490000001,7
2,11,6,2,1.49775923536252,7
2,11,6,3,0.861160311827559,7
2,11,7,1,5.3422303,7
2,11,7,2,1.49605705065581,7
2,11,7,3,0.863641262105878,7
2,11,8,1,5.3166633,7
2,11,8,2,1.49759668188299,7
2,11,8,3,0.857483509978335,7
2,11,9,1,5.2249374,7
2,11,9,2,1.49649079281921,7
2,11,9,3,0.861080126306654,7
2,11,10,1,6.15722289999999,7
2,11,10,2,1.49562078133639,7
2,11,10,3,0.860426221427153,7
2,11,11,1,5.5737376,7
2,11,11,2,1.49533505779803,7
2,11,11,3,0.860003747844739,7
2,11,12,1,5.4203418,7
2,11,12,2,1.49852350353323,7
2,11,12,3,0.863509074998101,7
2,11,13,1,5.491486,7
2,11,13,2,1.49680285138686,7
2,11,13,3,0.864507732368171,7
2,11,14,1,5.8889774,7
2,11,14,2,1.49786905987721,7
2,11,14,3,0.861993027057478,7
2,11,15,1,5.3947487,7
2,11,15,2,1.49871805546884,7
2,11,15,3,0.863141864945391,7
2,11,16,1,5.4681466,7
2,11,16,2,1.49658641259861,7
2,11,16,3,0.861742458464224,7
2,11,17,1,5.6839174,7
2,11,17,2,1.497590707577,7
2,11,17,3,0.863894744076821,7
2,11,18,1,5.39704179999999,7
2,11,18,2,1.49692197831293,7
2,11,18,3,0.863758066060241,7
2,11,19,1,5.4944522,7
2,11,19,2,1.49622140373114,7
2,11,19,3,0.866783488866545,7
2,11,20,1,5.3470302,7
2,11,20,2,1.49657517610395,7
2,11,20,3,0.85795602999621,7
3,11,1,1,33.5179627,7
3,11,1,2,2.06362313811735,7
3,11,1,3,0.469623020064568,7
3,11,2,1,33.8526453,7
3,11,2,2,2.16033469576926,7
3,11,2,3,0.474309038762021,7
3,11,3,1,33.4146224,7
3,11,3,2,2.15465820920813,7
3,11,3,3,0.454167712281178,7
3,11,4,1,33.1187207,7
3,11,4,2,2.20298054812011,7
3,11,4,3,0.454092160829279,7
3,11,5,1,33.3140391,7
3,11,5,2,2.13684661073704,7
3,11,5,3,0.486147201059357,7
3,11,6,1,33.6985152,7
3,11,6,2,2.07756080864243,7
3,11,6,3,0.514693992255484,7
3,11,7,1,33.2295134,7
3,11,7,2,2.17217071354569,7
3,11,7,3,0.490798114361431,7
3,11,8,1,33.5929288,7
3,11,8,2,2.08274890947635,7
3,11,8,3,0.513570739063548,7
3,11,9,1,34.9457826,7
3,11,9,2,2.34449292582131,7
3,11,9,3,0.400857311335432,7
3,11,10,1,35.2906023,7
3,11,10,2,2.07111180297283,7
3,11,10,3,0.512791708187972,7
3,11,11,1,33.4330302,7
3,11,11,2,2.11344193673968,7
3,11,11,3,0.472675486514962,7
3,11,12,1,33.6530231,7
3,11,12,2,2.06314721605286,7
3,11,12,3,0.482244490940992,7
3,11,13,1,34.178436,7
3,11,13,2,2.16791992924031,7
3,11,13,3,0.510180779128375,7
3,11,14,1,33.9216118,7
3,11,14,2,2.07664507985654,7
3,11,14,3,0.510508466124583,7
3,11,15,1,33.2250158,7
3,11,15,2,2.13960820705979,7
3,11,15,3,0.469012865296281,7
3,11,16,1,33.6448703,7
3,11,16,2,2.10325802598165,7
3,11,16,3,0.498266969048297,7
3,11,17,1,33.8960028,7
3,11,17,2,2.13727359307697,7
3,11,17,3,0.486603813471837,7
3,11,18,1,34.0391987,7
3,11,18,2,2.11935825864581,7
3,11,18,3,0.523747639358371,7
3,11,19,1,33.8940161,7
3,11,19,2,2.27559964875971,7
3,11,19,3,0.418454186008162,7
3,11,20,1,33.7432153,7
3,11,20,2,2.19566016028809,7
3,11,20,3,0.461056921399842,7
4,11,1,1,470.5575306,7
4,11,1,2,1.54357878229839,7
4,11,1,3,0.842469195182194,7
4,11,2,1,465.1195033,7
4,11,2,2,1.54318553361724,7
4,11,2,3,0.847545315360675,7
4,11,3,1,472.7995798,7
4,11,3,2,1.56519602760226,7
4,11,3,3,0.858221418591659,7
4,11,4,1,474.4120309,7
4,11,4,2,1.54975776674061,7
4,11,4,3,0.85177098136478,7
4,11,5,1,472.1287903,7
4,11,5,2,1.57972382777857,7
4,11,5,3,0.84170721758568,7
4,11,6,1,468.6668882,7
4,11,6,2,1.55421788731204,7
4,11,6,3,0.859145162105682,7
4,11,7,1,470.7541096,7
4,11,7,2,1.56187174415839,7
4,11,7,3,0.848249299941193,7
4,11,8,1,473.932443,7
4,11,8,2,1.55199146505563,7
4,11,8,3,0.847125395357785,7
4,11,9,1,467.0201423,7
4,11,9,2,1.56357916025643,7
4,11,9,3,0.852993070786322,7
4,11,10,1,472.876432,7
4,11,10,2,1.5584318403335,7
4,11,10,3,0.84509351440686,7
4,11,11,1,477.8222464,7
4,11,11,2,1.55535642070154,7
4,11,11,3,0.84983105887138,7
4,11,12,1,475.9673468,7
4,11,12,2,1.56019650562054,7
4,11,12,3,0.849843212343083,7
4,11,13,1,477.1038605,7
4,11,13,2,1.54959349149454,7
4,11,13,3,0.850313292820107,7
4,11,14,1,477.5010284,7
4,11,14,2,1.53919791687307,7
4,11,14,3,0.851668731527526,7
4,11,15,1,473.0200817,7
4,11,15,2,1.55541157253903,7
4,11,15,3,0.849838703420751,7
4,11,16,1,475.1781692,7
4,11,16,2,1.53670741368749,7
4,11,16,3,0.854223012552261,7
4,11,17,1,483.0395433,7
4,11,17,2,1.55965394423453,7
4,11,17,3,0.848207584839057,7
4,11,18,1,469.6360672,7
4,11,18,2,1.53404089347057,7
4,11,18,3,0.859577766766366,7
4,11,19,1,480.2104549,7
4,11,19,2,1.55730125466464,7
4,11,19,3,0.852076775699659,7
4,11,20,1,478.2532634,7
4,11,20,2,1.53024722786143,7
4,11,20,3,0.859518986252837,7
1,12,1,1,2.9638737,7
1,12,1,2,1.58070390702686,7
1,12,1,3,0.602256412215496,7
1,12,2,1,3.0321762,7
1,12,2,2,1.53707414044777,7
1,12,2,3,0.656897340861798,7
1,12,3,1,2.9478307,7
1,12,3,2,1.57862281947323,7
1,12,3,3,0.617146552824083,7
1,12,4,1,2.9752294,7
1,12,4,2,1.56868423615563,7
1,12,4,3,0.600788975292214,7
1,12,5,1,2.9423245,7
1,12,5,2,1.5650847177677,7
1,12,5,3,0.640819557050398,7
1,12,6,1,3.1342649,7
1,12,6,2,1.55982035908865,7
1,12,6,3,0.644875780727186,7
1,12,7,1,2.9990542,7
1,12,7,2,1.58538917445982,7
1,12,7,3,0.587956420198098,7
1,12,8,1,2.992155,7
1,12,8,2,1.56633335282474,7
1,12,8,3,0.622947092362382,7
1,12,9,1,2.9732332,7
1,12,9,2,1.57294475775991,7
1,12,9,3,0.638441777218966,7
1,12,10,1,2.9510621,7
1,12,10,2,1.60290372245433,7
1,12,10,3,0.606587923473587,7
1,12,11,1,3.0610257,7
1,12,11,2,1.57953952015391,7
1,12,11,3,0.613464954659458,7
1,12,12,1,2.9613391,7
1,12,12,2,1.56569927454909,7
1,12,12,3,0.63206540641584,7
1,12,13,1,3.0030679,7
1,12,13,2,1.57840701563478,7
1,12,13,3,0.629893151094612,7
1,12,14,1,3.1049765,7
1,12,14,2,1.57360189413059,7
1,12,14,3,0.632866047487137,7
1,12,15,1,2.9463118,7
1,12,15,2,1.57361727708897,7
1,12,15,3,0.664188613106738,7
1,12,16,1,3.0481776,7
1,12,16,2,1.56194736958542,7
1,12,16,3,0.623120122048776,7
1,12,17,1,3.0029859,7
1,12,17,2,1.58134358566419,7
1,12,17,3,0.610855434849678,7
1,12,18,1,3.0144946,7
1,12,18,2,1.58901755089571,7
1,12,18,3,0.586393954741085,7
1,12,19,1,3.004243,7
1,12,19,2,1.55850166472451,7
1,12,19,3,0.64875861576951,7
1,12,20,1,3.066461,7
1,12,20,2,1.61277828560081,7
1,12,20,3,0.623818242015706,7
2,12,1,1,5.13831890000001,7
2,12,1,2,1.49138476215344,7
2,12,1,3,0.821712890719816,7
2,12,2,1,5.1718742,7
2,12,2,2,1.49204047165157,7
2,12,2,3,0.824025597253772,7
2,12,3,1,5.2022032,7
2,12,3,2,1.48750848327079,7
2,12,3,3,0.818344998321098,7
2,12,4,1,5.1582482,7
2,12,4,2,1.48866278338746,7
2,12,4,3,0.820147667039755,7
2,12,5,1,5.2498014,7
2,12,5,2,1.49134389315252,7
2,12,5,3,0.820922365637418,7
2,12,6,1,5.1852013,7
2,12,6,2,1.49123162140407,7
2,12,6,3,0.822919780238262,7
2,12,7,1,5.2763038,7
2,12,7,2,1.48878121060407,7
2,12,7,3,0.821179147679464,7
2,12,8,1,5.2563345,7
2,12,8,2,1.49282075312609,7
2,12,8,3,0.823119662397132,7
2,12,9,1,5.1789774,7
2,12,9,2,1.49163677179038,7
2,12,9,3,0.82239926626501,7
2,12,10,1,5.2575152,7
2,12,10,2,1.49288628628694,7
2,12,10,3,0.822539599469645,7
2,12,11,1,5.3202386,7
2,12,11,2,1.49351178374499,7
2,12,11,3,0.824703069635386,7
2,12,12,1,5.2769676,7
2,12,12,2,1.49242031309813,7
2,12,12,3,0.823628973310272,7
2,12,13,1,5.5692152,7
2,12,13,2,1.48907327036495,7
2,12,13,3,0.82027614185612,7
2,12,14,1,5.19537799999999,7
2,12,14,2,1.48929841387329,7
2,12,14,3,0.821640952946743,7
2,12,15,1,5.2861797,7
2,12,15,2,1.49040698450887,7
2,12,15,3,0.819744611439024,7
2,12,16,1,5.61796009999999,7
2,12,16,2,1.4909666086084,7
2,12,16,3,0.822002475937542,7
2,12,17,1,5.2611407,7
2,12,17,2,1.48978809102439,7
2,12,17,3,0.82180113470506,7
2,12,18,1,5.2688617,7
2,12,18,2,1.49124771092436,7
2,12,18,3,0.822538394227072,7
2,12,19,1,5.2791247,7
2,12,19,2,1.48997247284972,7
2,12,19,3,0.819787019503912,7
2,12,20,1,5.4238321,7
2,12,20,2,1.48885043956492,7
2,12,20,3,0.822098739955005,7
3,12,1,1,33.9042873,7
3,12,1,2,1.99512474409121,7
3,12,1,3,0.514956761255236,7
3,12,2,1,33.9679998,7
3,12,2,2,2.0524277643171,7
3,12,2,3,0.498697165912241,7
3,12,3,1,33.6830865,7
3,12,3,2,1.98061003148882,7
3,12,3,3,0.524334885948465,7
3,12,4,1,33.5209754,7
3,12,4,2,1.95427213304811,7
3,12,4,3,0.538887184567898,7
3,12,5,1,33.4818694,7
3,12,5,2,1.96453763993947,7
3,12,5,3,0.532320574308209,7
3,12,6,1,33.9103763,7
3,12,6,2,1.95866692046941,7
3,12,6,3,0.514313063380376,7
3,12,7,1,32.8369048,7
3,12,7,2,2.01159670594971,7
3,12,7,3,0.510412978360288,7
3,12,8,1,33.4689097,7
3,12,8,2,2.07180407364653,7
3,12,8,3,0.517593355808436,7
3,12,9,1,33.2573776,7
3,12,9,2,2.01092809632284,7
3,12,9,3,0.508292476580467,7
3,12,10,1,33.9296672,7
3,12,10,2,1.9928371845617,7
3,12,10,3,0.531219433936737,7
3,12,11,1,36.2739742,7
3,12,11,2,2.03189230633534,7
3,12,11,3,0.559474447876541,7
3,12,12,1,33.851564,7
3,12,12,2,1.98940925546668,7
3,12,12,3,0.501585240372646,7
3,12,13,1,33.8580688,7
3,12,13,2,2.10194652486757,7
3,12,13,3,0.49807196943858,7
3,12,14,1,33.440998,7
3,12,14,2,2.04258696281748,7
3,12,14,3,0.524437064242435,7
3,12,15,1,33.598503,7
3,12,15,2,2.0024890185733,7
3,12,15,3,0.515917429554753,7
3,12,16,1,33.5927831,7
3,12,16,2,2.02162829578057,7
3,12,16,3,0.522102554330592,7
3,12,17,1,33.9368337,7
3,12,17,2,1.92078019418732,7
3,12,17,3,0.499790275929633,7
3,12,18,1,33.8679472,7
3,12,18,2,1.97708554815094,7
3,12,18,3,0.516563383760251,7
3,12,19,1,34.2318028,7
3,12,19,2,2.04395497149569,7
3,12,19,3,0.493740611204076,7
3,12,20,1,34.0758465,7
3,12,20,2,1.97317816661477,7
3,12,20,3,0.506487256905396,7
4,12,1,1,472.5868583,7
4,12,1,2,1.54735998550258,7
4,12,1,3,0.811248244379717,7
4,12,2,1,478.6573772,7
4,12,2,2,1.5515059498929,7
4,12,2,3,0.809125564445541,7
4,12,3,1,483.1655899,7
4,12,3,2,1.56307023521706,7
4,12,3,3,0.809006231960041,7
4,12,4,1,470.5900621,7
4,12,4,2,1.56060688807669,7
4,12,4,3,0.813594637390094,7
4,12,5,1,478.4889681,7
4,12,5,2,1.55434860243115,7
4,12,5,3,0.802636700783812,7
4,12,6,1,475.0391423,7
4,12,6,2,1.55480125280194,7
4,12,6,3,0.803660421424574,7
4,12,7,1,477.2199019,7
4,12,7,2,1.54726418333637,7
4,12,7,3,0.804497317137776,7
4,12,8,1,478.864423,7
4,12,8,2,1.54750372051826,7
4,12,8,3,0.806691931525869,7
4,12,9,1,478.450136899999,7
4,12,9,2,1.54814442830033,7
4,12,9,3,0.803682278958661,7
4,12,10,1,482.7532055,7
4,12,10,2,1.55258905951627,7
4,12,10,3,0.806757027945042,7
4,12,11,1,482.6563495,7
4,12,11,2,1.55793891485627,7
4,12,11,3,0.809404618292995,7
4,12,12,1,480.8383085,7
4,12,12,2,1.56346926224043,7
4,12,12,3,0.807285063216155,7
4,12,13,1,490.8892879,7
4,12,13,2,1.55813862344521,7
4,12,13,3,0.808422280569627,7
4,12,14,1,481.8620332,7
4,12,14,2,1.56231870532098,7
4,12,14,3,0.805112115034949,7
4,12,15,1,472.4185057,7
4,12,15,2,1.56739499385998,7
4,12,15,3,0.80432320037611,7
4,12,16,1,486.1344281,7
4,12,16,2,1.54780314905262,7
4,12,16,3,0.812353559871945,7
4,12,17,1,480.4094643,7
4,12,17,2,1.5591149741001,7
4,12,17,3,0.803971642379986,7
4,12,18,1,487.135656,7
4,12,18,2,1.55319734317374,7
4,12,18,3,0.80253374356492,7
4,12,19,1,480.0743617,7
4,12,19,2,1.567865531481,7
4,12,19,3,0.808997269112979,7
4,12,20,1,482.0657037,7
4,12,20,2,1.54831909867903,7
4,12,20,3,0.807770781591227,7
1,13,1,1,2.8671431,7
1,13,1,2,1.59725687075295,7
1,13,1,3,0.685299022971272,7
1,13,2,1,2.9228437,7
1,13,2,2,1.62689652930708,7
1,13,2,3,0.668842806725191,7
1,13,3,1,2.8920252,7
1,13,3,2,1.59127663220991,7
1,13,3,3,0.65430750363976,7
1,13,4,1,2.926228,7
1,13,4,2,1.62380629460086,7
1,13,4,3,0.65683641874489,7
1,13,5,1,2.8383761,7
1,13,5,2,1.58300310587746,7
1,13,5,3,0.685479881659873,7
1,13,6,1,2.9465138,7
1,13,6,2,1.59870510325119,7
1,13,6,3,0.620734505167698,7
1,13,7,1,3.4371614,7
1,13,7,2,1.61553298289127,7
1,13,7,3,0.619344773506792,7
1,13,8,1,2.9611057,7
1,13,8,2,1.61705855337339,7
1,13,8,3,0.658540584649095,7
1,13,9,1,2.8713653,7
1,13,9,2,1.59273183719973,7
1,13,9,3,0.648475118969557,7
1,13,10,1,2.883966,7
1,13,10,2,1.61947480908263,7
1,13,10,3,0.682653693861513,7
1,13,11,1,2.8803735,7
1,13,11,2,1.58451320373248,7
1,13,11,3,0.633917045203212,7
1,13,12,1,2.8770335,7
1,13,12,2,1.57908528721211,7
1,13,12,3,0.661419630448605,7
1,13,13,1,2.9535312,7
1,13,13,2,1.61405496883264,7
1,13,13,3,0.667945965828396,7
1,13,14,1,2.9478597,7
1,13,14,2,1.58523915840169,7
1,13,14,3,0.674780802300514,7
1,13,15,1,2.9019442,7
1,13,15,2,1.58687483016622,7
1,13,15,3,0.638827517218603,7
1,13,16,1,3.0273032,7
1,13,16,2,1.59609568005113,7
1,13,16,3,0.718058763672485,7
1,13,17,1,2.8682184,7
1,13,17,2,1.60304521564409,7
1,13,17,3,0.679178784688228,7
1,13,18,1,3.1504128,7
1,13,18,2,1.62386476063591,7
1,13,18,3,0.574840385675194,7
1,13,19,1,3.0512293,7
1,13,19,2,1.5983619722967,7
1,13,19,3,0.667728454646903,7
1,13,20,1,2.9421157,7
1,13,20,2,1.57335290013449,7
1,13,20,3,0.683440279565088,7
2,13,1,1,4.9951342,7
2,13,1,2,1.50062948350143,7
2,13,1,3,0.787936697046179,7
2,13,2,1,5.1457839,7
2,13,2,2,1.49761760068664,7
2,13,2,3,0.823632811671678,7
2,13,3,1,5.1421565,7
2,13,3,2,1.50057748994388,7
2,13,3,3,0.786927964759886,7
2,13,4,1,5.0335157,7
2,13,4,2,1.50163861298941,7
2,13,4,3,0.796266741329358,7
2,13,5,1,5.087589,7
2,13,5,2,1.49939241598791,7
2,13,5,3,0.797928838763645,7
2,13,6,1,5.0769906,7
2,13,6,2,1.49859301806768,7
2,13,6,3,0.797555259330388,7
2,13,7,1,5.6552322,7
2,13,7,2,1.49949898473541,7
2,13,7,3,0.797912387830845,7
2,13,8,1,5.394804,7
2,13,8,2,1.50144253795369,7
2,13,8,3,0.794324091345239,7
2,13,9,1,5.1186633,7
2,13,9,2,1.49804256083916,7
2,13,9,3,0.799174288973125,7
2,13,10,1,5.06469139999999,7
2,13,10,2,1.49841143337159,7
2,13,10,3,0.80000212080977,7
2,13,11,1,5.1350386,7
2,13,11,2,1.49894934845944,7
2,13,11,3,0.809871102721953,7
2,13,12,1,5.1529805,7
2,13,12,2,1.49919904560024,7
2,13,12,3,0.800556208640559,7
2,13,13,1,5.1884127,7
2,13,13,2,1.49885253915556,7
2,13,13,3,0.797716403049875,7
2,13,14,1,5.1407946,7
2,13,14,2,1.50297052845777,7
2,13,14,3,0.780890364221898,7
2,13,15,1,5.0323168,7
2,13,15,2,1.49907118862298,7
2,13,15,3,0.796173989529491,7
2,13,16,1,5.4671548,7
2,13,16,2,1.50038595544259,7
2,13,16,3,0.782479652937845,7
2,13,17,1,5.29807620000001,7
2,13,17,2,1.49944111777178,7
2,13,17,3,0.791665990014469,7
2,13,18,1,5.40114810000001,7
2,13,18,2,1.49996208778818,7
2,13,18,3,0.80351172366865,7
2,13,19,1,5.5020506,7
2,13,19,2,1.49578537407874,7
2,13,19,3,0.855574334499128,7
2,13,20,1,5.169421,7
2,13,20,2,1.49748857808842,7
2,13,20,3,0.827886951556294,7
3,13,1,1,33.3804702,7
3,13,1,2,2.13389050445471,7
3,13,1,3,0.399335311335803,7
3,13,2,1,33.4319984,7
3,13,2,2,2.21447045322308,7
3,13,2,3,0.382246866512555,7
3,13,3,1,33.0010864,7
3,13,3,2,2.2163382789226,7
3,13,3,3,0.38342750006167,7
3,13,4,1,34.0318255,7
3,13,4,2,2.12886116167933,7
3,13,4,3,0.366877889981481,7
3,13,5,1,33.3056594,7
3,13,5,2,2.19102687277893,7
3,13,5,3,0.365188955364067,7
3,13,6,1,32.6886844,7
3,13,6,2,2.3032185868554,7
3,13,6,3,0.381047138144582,7
3,13,7,1,32.9289417,7
3,13,7,2,2.24798882114027,7
3,13,7,3,0.386350447289778,7
3,13,8,1,34.8821676,7
3,13,8,2,2.23982529314847,7
3,13,8,3,0.377345213729727,7
3,13,9,1,32.7829303,7
3,13,9,2,2.06010307186594,7
3,13,9,3,0.366494231161768,7
3,13,10,1,32.9704606,7
3,13,10,2,2.13627657254863,7
3,13,10,3,0.409918215088085,7
3,13,11,1,32.6615726,7
3,13,11,2,2.13282349369366,7
3,13,11,3,0.438667530949018,7
3,13,12,1,33.0996233,7
3,13,12,2,2.20338968599514,7
3,13,12,3,0.428557883926028,7
3,13,13,1,33.7717669,7
3,13,13,2,2.25876570923689,7
3,13,13,3,0.393633586130609,7
3,13,14,1,33.6243477,7
3,13,14,2,2.09378259841414,7
3,13,14,3,0.367953363416814,7
3,13,15,1,32.5948521,7
3,13,15,2,2.26048325706191,7
3,13,15,3,0.324153533336849,7
3,13,16,1,33.9703544,7
3,13,16,2,2.17638350094102,7
3,13,16,3,0.36624868791411,7
3,13,17,1,34.6764233,7
3,13,17,2,2.2517917857647,7
3,13,17,3,0.362840704775909,7
3,13,18,1,33.1734158,7
3,13,18,2,2.34313291903968,7
3,13,18,3,0.348067290805589,7
3,13,19,1,34.5829537,7
3,13,19,2,2.21281290990695,7
3,13,19,3,0.405407708101679,7
3,13,20,1,34.1124267,7
3,13,20,2,2.08964492438744,7
3,13,20,3,0.370500293059534,7
4,13,1,1,384.9539326,7
4,13,1,2,1.57936816670786,7
4,13,1,3,0.822752269505855,7
4,13,2,1,386.5061482,7
4,13,2,2,1.57607538059559,7
4,13,2,3,0.791317268741338,7
4,13,3,1,382.1065834,7
4,13,3,2,1.5891181757697,7
