Algorithm,Problem,Exp,obj,Indicator,value
MOEA/D,F5,16,7D,DeltaP,0.987596978553747
MOEA/D,F5,16,10D,DeltaP,0.999966786551263
MOEA/D,F5,16,15D,DeltaP,0.999934646566768
MOEA/D,F5,17,3D,DeltaP,0.0014958075737227
MOEA/D,F5,17,5D,DeltaP,1
MOEA/D,F5,17,7D,DeltaP,0.984125153691311
MOEA/D,F5,17,10D,DeltaP,0.999965600043277
MOEA/D,F5,17,15D,DeltaP,0.999943440982721
MOEA/D,F5,18,3D,DeltaP,0.00145696946229623
MOEA/D,F5,18,5D,DeltaP,0.982585701480654
MOEA/D,F5,18,7D,DeltaP,0.990946269752383
MOEA/D,F5,18,10D,DeltaP,0.999965421097998
MOEA/D,F5,18,15D,DeltaP,0.999962834090061
MOEA/D,F5,19,3D,DeltaP,0.00324147395491703
MOEA/D,F5,19,5D,DeltaP,0.984773931812327
MOEA/D,F5,19,7D,DeltaP,0.988301385603763
MOEA/D,F5,19,10D,DeltaP,0.999974473728635
MOEA/D,F5,19,15D,DeltaP,0.999982661419733
MOEA/D,F5,20,3D,DeltaP,0.0025611618105218
MOEA/D,F5,20,5D,DeltaP,0.984184022049849
MOEA/D,F5,20,7D,DeltaP,0.987545862727977
MOEA/D,F5,20,10D,DeltaP,0.999979022182214
MOEA/D,F5,20,15D,DeltaP,0.999957171345151
MOEA/D,F6,1,3D,DeltaP,0.0217274944319004
MOEA/D,F6,1,5D,DeltaP,0.975600691972125
MOEA/D,F6,1,7D,DeltaP,0.996014021531177
MOEA/D,F6,1,10D,DeltaP,0.990576957513516
MOEA/D,F6,1,15D,DeltaP,0.999978903524313
MOEA/D,F6,2,3D,DeltaP,0.0225069748385822
MOEA/D,F6,2,5D,DeltaP,0.998965871577014
MOEA/D,F6,2,7D,DeltaP,0.928067481534581
MOEA/D,F6,2,10D,DeltaP,0.990158442378925
MOEA/D,F6,2,15D,DeltaP,1
MOEA/D,F6,3,3D,DeltaP,0.0217666995005078
MOEA/D,F6,3,5D,DeltaP,0.97381094708018
MOEA/D,F6,3,7D,DeltaP,0.893767401516787
MOEA/D,F6,3,10D,DeltaP,0.990159743212234
MOEA/D,F6,3,15D,DeltaP,0.999974591434802
MOEA/D,F6,4,3D,DeltaP,0.0215675594145588
MOEA/D,F6,4,5D,DeltaP,0.973413108536451
MOEA/D,F6,4,7D,DeltaP,0.946887878232137
MOEA/D,F6,4,10D,DeltaP,0.990579111814257
MOEA/D,F6,4,15D,DeltaP,0.999977606298949
MOEA/D,F6,5,3D,DeltaP,0.0220005956605747
MOEA/D,F6,5,5D,DeltaP,0.973934650155793
MOEA/D,F6,5,7D,DeltaP,0.998507972437363
MOEA/D,F6,5,10D,DeltaP,0.999999477231754
MOEA/D,F6,5,15D,DeltaP,0.999977746414052
MOEA/D,F6,6,3D,DeltaP,0.0212736589838091
MOEA/D,F6,6,5D,DeltaP,1
MOEA/D,F6,6,7D,DeltaP,0.95848798005502
MOEA/D,F6,6,10D,DeltaP,0.990164133087871
MOEA/D,F6,6,15D,DeltaP,0.999983881447019
MOEA/D,F6,7,3D,DeltaP,0.0215587624357122
MOEA/D,F6,7,5D,DeltaP,0.997946829082116
MOEA/D,F6,7,7D,DeltaP,0.952162513667614
MOEA/D,F6,7,10D,DeltaP,1
MOEA/D,F6,7,15D,DeltaP,0.999982292249162
MOEA/D,F6,8,3D,DeltaP,0.0213050075420793
MOEA/D,F6,8,5D,DeltaP,0.972835197125212
MOEA/D,F6,8,7D,DeltaP,0.901909127890603
MOEA/D,F6,8,10D,DeltaP,0.990154847797638
MOEA/D,F6,8,15D,DeltaP,0.999978494490532
MOEA/D,F6,9,3D,DeltaP,0.0225846204029169
MOEA/D,F6,9,5D,DeltaP,0.979649137499808
MOEA/D,F6,9,7D,DeltaP,0.980256771766627
MOEA/D,F6,9,10D,DeltaP,0.990580538288922
MOEA/D,F6,9,15D,DeltaP,0.999987510710263
MOEA/D,F6,10,3D,DeltaP,0.0212589450537158
MOEA/D,F6,10,5D,DeltaP,0.999336049549215
MOEA/D,F6,10,7D,DeltaP,0.99952357438357
MOEA/D,F6,10,10D,DeltaP,0.990580026648962
MOEA/D,F6,10,15D,DeltaP,0.999987324900382
MOEA/D,F6,11,3D,DeltaP,0.00102626775459624
MOEA/D,F6,11,5D,DeltaP,0.979039544037385
MOEA/D,F6,11,7D,DeltaP,0.913111537844679
MOEA/D,F6,11,10D,DeltaP,0.990576093033459
MOEA/D,F6,11,15D,DeltaP,0.999978437692648
MOEA/D,F6,12,3D,DeltaP,0.0219342133763144
MOEA/D,F6,12,5D,DeltaP,0.975689803951921
MOEA/D,F6,12,7D,DeltaP,0.896063283835489
MOEA/D,F6,12,10D,DeltaP,0.990159056620598
MOEA/D,F6,12,15D,DeltaP,0.999977725135323
MOEA/D,F6,13,3D,DeltaP,0.0222066209847854
MOEA/D,F6,13,5D,DeltaP,0.975415419535519
MOEA/D,F6,13,7D,DeltaP,0.974558098474566
MOEA/D,F6,13,10D,DeltaP,0.9901585186359
MOEA/D,F6,13,15D,DeltaP,0.999985823950835
MOEA/D,F6,14,3D,DeltaP,0
MOEA/D,F6,14,5D,DeltaP,0.998821499985159
MOEA/D,F6,14,7D,DeltaP,0.960929778771156
MOEA/D,F6,14,10D,DeltaP,0.990160034371297
MOEA/D,F6,14,15D,DeltaP,0.999980397301822
MOEA/D,F6,15,3D,DeltaP,0.0217790006346513
MOEA/D,F6,15,5D,DeltaP,0.975405842102225
MOEA/D,F6,15,7D,DeltaP,0.927751540455257
MOEA/D,F6,15,10D,DeltaP,0.990162882078787
MOEA/D,F6,15,15D,DeltaP,0.999976598957138
MOEA/D,F6,16,3D,DeltaP,0.0219877967942661
MOEA/D,F6,16,5D,DeltaP,0.972875065029959
MOEA/D,F6,16,7D,DeltaP,0.966261212101396
MOEA/D,F6,16,10D,DeltaP,0.99016171411959
MOEA/D,F6,16,15D,DeltaP,0.999983958892582
MOEA/D,F6,17,3D,DeltaP,0.0220043510441285
MOEA/D,F6,17,5D,DeltaP,0.973868386658116
MOEA/D,F6,17,7D,DeltaP,0.947854512654891
MOEA/D,F6,17,10D,DeltaP,0.999952305231967
MOEA/D,F6,17,15D,DeltaP,0.999969570678959
MOEA/D,F6,18,3D,DeltaP,0.0218964765673831
MOEA/D,F6,18,5D,DeltaP,0.99761096679402
MOEA/D,F6,18,7D,DeltaP,1
MOEA/D,F6,18,10D,DeltaP,0.990158424131233
MOEA/D,F6,18,15D,DeltaP,0.999982811737042
MOEA/D,F6,19,3D,DeltaP,0.0208671944841743
MOEA/D,F6,19,5D,DeltaP,0.972505569112144
MOEA/D,F6,19,7D,DeltaP,0.946076659175846
MOEA/D,F6,19,10D,DeltaP,0.990158863880235
MOEA/D,F6,19,15D,DeltaP,0.999971181935028
MOEA/D,F6,20,3D,DeltaP,0.0216603326245727
MOEA/D,F6,20,5D,DeltaP,0.976327847229082
MOEA/D,F6,20,7D,DeltaP,0.967919907640055
MOEA/D,F6,20,10D,DeltaP,0.990158155752352
MOEA/D,F6,20,15D,DeltaP,0.999976036818293
MOEA/D,F7,1,3D,DeltaP,0.83215851643472
MOEA/D,F7,1,5D,DeltaP,0.1780002355988
MOEA/D,F7,1,7D,DeltaP,0.678535572955206
MOEA/D,F7,1,10D,DeltaP,0.88141744877764
MOEA/D,F7,1,15D,DeltaP,0.913780434339213
MOEA/D,F7,2,3D,DeltaP,0.832181067571182
MOEA/D,F7,2,5D,DeltaP,0.173230842720237
MOEA/D,F7,2,7D,DeltaP,0.675958212544856
MOEA/D,F7,2,10D,DeltaP,0.893865191980948
MOEA/D,F7,2,15D,DeltaP,0.911193435951739
MOEA/D,F7,3,3D,DeltaP,0.831559437880829
MOEA/D,F7,3,5D,DeltaP,0.0859638642603919
MOEA/D,F7,3,7D,DeltaP,0.712359432608885
MOEA/D,F7,3,10D,DeltaP,0.815838020777455
MOEA/D,F7,3,15D,DeltaP,0.927765798063612
MOEA/D,F7,4,3D,DeltaP,0.832217782232759
MOEA/D,F7,4,5D,DeltaP,0.171593278655028
MOEA/D,F7,4,7D,DeltaP,0.644212483955354
MOEA/D,F7,4,10D,DeltaP,0.830815080007894
MOEA/D,F7,4,15D,DeltaP,0.927397869877727
MOEA/D,F7,5,3D,DeltaP,0.831574831083973
MOEA/D,F7,5,5D,DeltaP,0.17575309784478
MOEA/D,F7,5,7D,DeltaP,0.662803475826772
MOEA/D,F7,5,10D,DeltaP,0.839056967870432
MOEA/D,F7,5,15D,DeltaP,0.937844327204682
MOEA/D,F7,6,3D,DeltaP,0.829940495476621
MOEA/D,F7,6,5D,DeltaP,0.0388504226053666
MOEA/D,F7,6,7D,DeltaP,0.655994954209883
MOEA/D,F7,6,10D,DeltaP,0.92264725369608
MOEA/D,F7,6,15D,DeltaP,0.939673467852953
MOEA/D,F7,7,3D,DeltaP,0.832273280885781
MOEA/D,F7,7,5D,DeltaP,0.175847294046538
MOEA/D,F7,7,7D,DeltaP,0.68414679331263
MOEA/D,F7,7,10D,DeltaP,0.858233543045724
MOEA/D,F7,7,15D,DeltaP,0.931084248668331
MOEA/D,F7,8,3D,DeltaP,0
MOEA/D,F7,8,5D,DeltaP,0.0473585581503483
MOEA/D,F7,8,7D,DeltaP,0.720040526624551
MOEA/D,F7,8,10D,DeltaP,0.858033076595206
MOEA/D,F7,8,15D,DeltaP,0.939093168345768
MOEA/D,F7,9,3D,DeltaP,0.000234763780675995
MOEA/D,F7,9,5D,DeltaP,0.183270415637929
MOEA/D,F7,9,7D,DeltaP,0.71048132239983
MOEA/D,F7,9,10D,DeltaP,0.850775926523779
MOEA/D,F7,9,15D,DeltaP,0.938574017613442
MOEA/D,F7,10,3D,DeltaP,0.830573507349729
MOEA/D,F7,10,5D,DeltaP,0.182651354838252
MOEA/D,F7,10,7D,DeltaP,0.71824691724075
MOEA/D,F7,10,10D,DeltaP,0.832428087471547
MOEA/D,F7,10,15D,DeltaP,0.931594887118619
MOEA/D,F7,11,3D,DeltaP,0.831729616740172
MOEA/D,F7,11,5D,DeltaP,0.172690593703038
MOEA/D,F7,11,7D,DeltaP,0.70683249975686
MOEA/D,F7,11,10D,DeltaP,0.816313815387428
MOEA/D,F7,11,15D,DeltaP,0.935551113838853
MOEA/D,F7,12,3D,DeltaP,0.832808357341866
MOEA/D,F7,12,5D,DeltaP,0.180579519445634
MOEA/D,F7,12,7D,DeltaP,0.670931298626847
MOEA/D,F7,12,10D,DeltaP,0.921958679088874
MOEA/D,F7,12,15D,DeltaP,0.936500707541279
MOEA/D,F7,13,3D,DeltaP,0.831919076804278
MOEA/D,F7,13,5D,DeltaP,0.166326905527484
MOEA/D,F7,13,7D,DeltaP,0.709975998248482
MOEA/D,F7,13,10D,DeltaP,0.826197170820339
MOEA/D,F7,13,15D,DeltaP,0.940039011699078
MOEA/D,F7,14,3D,DeltaP,0.831857069303003
MOEA/D,F7,14,5D,DeltaP,0
MOEA/D,F7,14,7D,DeltaP,0.702673312818387
MOEA/D,F7,14,10D,DeltaP,0.798993393794419
MOEA/D,F7,14,15D,DeltaP,0.939590759839517
MOEA/D,F7,15,3D,DeltaP,0.83244400371417
MOEA/D,F7,15,5D,DeltaP,0.1771260746768
MOEA/D,F7,15,7D,DeltaP,0.706092335936559
MOEA/D,F7,15,10D,DeltaP,0.92386786741997
MOEA/D,F7,15,15D,DeltaP,0.927629572420424
MOEA/D,F7,16,3D,DeltaP,0.830749345558667
MOEA/D,F7,16,5D,DeltaP,0.154401758706679
MOEA/D,F7,16,7D,DeltaP,0.72080848086885
MOEA/D,F7,16,10D,DeltaP,0.894192104725777
MOEA/D,F7,16,15D,DeltaP,0.934030683414058
MOEA/D,F7,17,3D,DeltaP,0.831634114140351
MOEA/D,F7,17,5D,DeltaP,0.175615290632917
MOEA/D,F7,17,7D,DeltaP,0.684845959531242
MOEA/D,F7,17,10D,DeltaP,0.817678265930162
MOEA/D,F7,17,15D,DeltaP,0.911038920904418
MOEA/D,F7,18,3D,DeltaP,0.83220953825276
MOEA/D,F7,18,5D,DeltaP,0.168039634566382
MOEA/D,F7,18,7D,DeltaP,0.661540371646656
MOEA/D,F7,18,10D,DeltaP,0.829094009359924
MOEA/D,F7,18,15D,DeltaP,0.906541290046595
MOEA/D,F7,19,3D,DeltaP,0.832367704249811
MOEA/D,F7,19,5D,DeltaP,0.166444184666964
MOEA/D,F7,19,7D,DeltaP,0.644468621760355
MOEA/D,F7,19,10D,DeltaP,0.842254975843449
MOEA/D,F7,19,15D,DeltaP,0.936326417382797
MOEA/D,F7,20,3D,DeltaP,0.833010921067805
MOEA/D,F7,20,5D,DeltaP,0.174862452464179
MOEA/D,F7,20,7D,DeltaP,0.717517934724307
MOEA/D,F7,20,10D,DeltaP,0.918073101514661
MOEA/D,F7,20,15D,DeltaP,0.93986818838539
MOEA/D,F8,1,3D,DeltaP,0.240395375504816
MOEA/D,F8,1,5D,DeltaP,0.0930931017075978
MOEA/D,F8,1,7D,DeltaP,0.166649518847765
MOEA/D,F8,1,10D,DeltaP,0.374201794620307
MOEA/D,F8,1,15D,DeltaP,0.0173630934205933
MOEA/D,F8,2,3D,DeltaP,0.211745171817455
MOEA/D,F8,2,5D,DeltaP,0.0286711490431058
MOEA/D,F8,2,7D,DeltaP,0.174086701444808
MOEA/D,F8,2,10D,DeltaP,0.381137819437113
MOEA/D,F8,2,15D,DeltaP,0.24942876884845
MOEA/D,F8,3,3D,DeltaP,0.0806592481808199
MOEA/D,F8,3,5D,DeltaP,0.0433240905925638
MOEA/D,F8,3,7D,DeltaP,0.0963225500102396
MOEA/D,F8,3,10D,DeltaP,0.241753824514231
MOEA/D,F8,3,15D,DeltaP,0.235995407633821
MOEA/D,F8,4,3D,DeltaP,0.0428105022423365
MOEA/D,F8,4,5D,DeltaP,0.0678668745818146
MOEA/D,F8,4,7D,DeltaP,0.233695442126702
MOEA/D,F8,4,10D,DeltaP,0.258562637305417
MOEA/D,F8,4,15D,DeltaP,0.225005181699929
MOEA/D,F8,5,3D,DeltaP,0.163521841706737
MOEA/D,F8,5,5D,DeltaP,0.0446791181461919
MOEA/D,F8,5,7D,DeltaP,0.152770297921311
MOEA/D,F8,5,10D,DeltaP,0.410495847743896
MOEA/D,F8,5,15D,DeltaP,0.182090281819489
MOEA/D,F8,6,3D,DeltaP,0.151540710243409
MOEA/D,F8,6,5D,DeltaP,0.0940641645094365
MOEA/D,F8,6,7D,DeltaP,0.186633121851355
MOEA/D,F8,6,10D,DeltaP,0.365348407254028
MOEA/D,F8,6,15D,DeltaP,0.313632402582597
MOEA/D,F8,7,3D,DeltaP,0.271221222211682
MOEA/D,F8,7,5D,DeltaP,0.110761505494282
MOEA/D,F8,7,7D,DeltaP,0.171419562481311
MOEA/D,F8,7,10D,DeltaP,0.327730650851952
MOEA/D,F8,7,15D,DeltaP,0.0283970430257071
MOEA/D,F8,8,3D,DeltaP,0.0302656707282321
MOEA/D,F8,8,5D,DeltaP,0.139922048526095
MOEA/D,F8,8,7D,DeltaP,0.0818370692486391
MOEA/D,F8,8,10D,DeltaP,0.308971600103388
MOEA/D,F8,8,15D,DeltaP,0.263849873508814
MOEA/D,F8,9,3D,DeltaP,0.0153618760570644
MOEA/D,F8,9,5D,DeltaP,0.111270315502648
MOEA/D,F8,9,7D,DeltaP,0.218127124687991
MOEA/D,F8,9,10D,DeltaP,0.325529591976039
MOEA/D,F8,9,15D,DeltaP,0.0264210396607865
MOEA/D,F8,10,3D,DeltaP,0.192237126770999
MOEA/D,F8,10,5D,DeltaP,0.0690544196642194
MOEA/D,F8,10,7D,DeltaP,0.173562480853896
MOEA/D,F8,10,10D,DeltaP,0.351293903556422
MOEA/D,F8,10,15D,DeltaP,0.312769940459592
MOEA/D,F8,11,3D,DeltaP,0.211057841657611
MOEA/D,F8,11,5D,DeltaP,0.041209095193489
MOEA/D,F8,11,7D,DeltaP,0.131296158765973
MOEA/D,F8,11,10D,DeltaP,0.251583333521805
MOEA/D,F8,11,15D,DeltaP,0.242517204069468
MOEA/D,F8,12,3D,DeltaP,0.299593068622948
MOEA/D,F8,12,5D,DeltaP,0.0513215418390693
MOEA/D,F8,12,7D,DeltaP,0.154028114189476
MOEA/D,F8,12,10D,DeltaP,0.387450830864026
MOEA/D,F8,12,15D,DeltaP,0
MOEA/D,F8,13,3D,DeltaP,0.131849241979268
MOEA/D,F8,13,5D,DeltaP,0.0463243533389133
MOEA/D,F8,13,7D,DeltaP,0.194234735101929
MOEA/D,F8,13,10D,DeltaP,0
MOEA/D,F8,13,15D,DeltaP,0.252121555648861
MOEA/D,F8,14,3D,DeltaP,0.212527770041851
MOEA/D,F8,14,5D,DeltaP,0.0552397728119481
MOEA/D,F8,14,7D,DeltaP,0.160445196709473
MOEA/D,F8,14,10D,DeltaP,0.423856444252575
MOEA/D,F8,14,15D,DeltaP,0.0968231829428211
MOEA/D,F8,15,3D,DeltaP,0.228589785523878
MOEA/D,F8,15,5D,DeltaP,0.0130148614457357
MOEA/D,F8,15,7D,DeltaP,0.156699952043952
MOEA/D,F8,15,10D,DeltaP,0.299969698421
MOEA/D,F8,15,15D,DeltaP,0.192124093305726
MOEA/D,F8,16,3D,DeltaP,0.145077957296971
MOEA/D,F8,16,5D,DeltaP,0.00809124263501115
MOEA/D,F8,16,7D,DeltaP,0.155889076514173
MOEA/D,F8,16,10D,DeltaP,0.254398026691056
MOEA/D,F8,16,15D,DeltaP,0.0692130885758291
MOEA/D,F8,17,3D,DeltaP,0
MOEA/D,F8,17,5D,DeltaP,0.199013642908173
MOEA/D,F8,17,7D,DeltaP,0.179346890049632
MOEA/D,F8,17,10D,DeltaP,0.384083914655707
MOEA/D,F8,17,15D,DeltaP,0.125423462669677
MOEA/D,F8,18,3D,DeltaP,0.12267597269498
MOEA/D,F8,18,5D,DeltaP,0.121187015127753
MOEA/D,F8,18,7D,DeltaP,0.170258544593623
MOEA/D,F8,18,10D,DeltaP,0.333017482048632
MOEA/D,F8,18,15D,DeltaP,0.0144746582172016
MOEA/D,F8,19,3D,DeltaP,0.0348213338356093
MOEA/D,F8,19,5D,DeltaP,0.0261249075114579
MOEA/D,F8,19,7D,DeltaP,0.103606971981415
MOEA/D,F8,19,10D,DeltaP,0.296051496168329
MOEA/D,F8,19,15D,DeltaP,0.0707943969173464
MOEA/D,F8,20,3D,DeltaP,0.0488703092902804
MOEA/D,F8,20,5D,DeltaP,0
MOEA/D,F8,20,7D,DeltaP,0.115833666462619
MOEA/D,F8,20,10D,DeltaP,0.324164481836403
MOEA/D,F8,20,15D,DeltaP,0.136618171844126
MOEA/D,F9,1,3D,DeltaP,0.110372175711662
MOEA/D,F9,1,5D,DeltaP,0.139806524832899
MOEA/D,F9,1,7D,DeltaP,0.0775339960682013
MOEA/D,F9,1,10D,DeltaP,0.157416563895697
MOEA/D,F9,1,15D,DeltaP,0.448087686976584
MOEA/D,F9,2,3D,DeltaP,0.0409216524037652
MOEA/D,F9,2,5D,DeltaP,0.0991703172400145
MOEA/D,F9,2,7D,DeltaP,0.0494252311471209
MOEA/D,F9,2,10D,DeltaP,0.144187329638793
MOEA/D,F9,2,15D,DeltaP,0.446094816067053
MOEA/D,F9,3,3D,DeltaP,0.434382287404615
MOEA/D,F9,3,5D,DeltaP,0.109154915268932
MOEA/D,F9,3,7D,DeltaP,0.0715874987178103
MOEA/D,F9,3,10D,DeltaP,0.150737436388221
MOEA/D,F9,3,15D,DeltaP,0.444046830719281
MOEA/D,F9,4,3D,DeltaP,0.484366268480571
MOEA/D,F9,4,5D,DeltaP,0.195920302919518
MOEA/D,F9,4,7D,DeltaP,0.0345774547778669
MOEA/D,F9,4,10D,DeltaP,0.213942028123023
MOEA/D,F9,4,15D,DeltaP,0.454057776122926
MOEA/D,F9,5,3D,DeltaP,0.0539085783117248
MOEA/D,F9,5,5D,DeltaP,0.0297917194298969
MOEA/D,F9,5,7D,DeltaP,0.0692104775874775
MOEA/D,F9,5,10D,DeltaP,0.149640610847945
MOEA/D,F9,5,15D,DeltaP,0.435503091834456
MOEA/D,F9,6,3D,DeltaP,0.489501286177175
MOEA/D,F9,6,5D,DeltaP,0.113494535238012
MOEA/D,F9,6,7D,DeltaP,0.102460078071389
MOEA/D,F9,6,10D,DeltaP,0.110255363470944
MOEA/D,F9,6,15D,DeltaP,0.449474455628009
MOEA/D,F9,7,3D,DeltaP,0.0930007571409982
MOEA/D,F9,7,5D,DeltaP,0.00856875881760966
MOEA/D,F9,7,7D,DeltaP,0.0815388286023635
MOEA/D,F9,7,10D,DeltaP,0.161624626694044
MOEA/D,F9,7,15D,DeltaP,0.450738694479593
MOEA/D,F9,8,3D,DeltaP,0.0489564948834655
MOEA/D,F9,8,5D,DeltaP,0.270076066649535
MOEA/D,F9,8,7D,DeltaP,0.00770087169118872
MOEA/D,F9,8,10D,DeltaP,0.160809995052974
MOEA/D,F9,8,15D,DeltaP,0.444186534440301
MOEA/D,F9,9,3D,DeltaP,0.440221993352133
MOEA/D,F9,9,5D,DeltaP,0.0990689981481959
MOEA/D,F9,9,7D,DeltaP,0.0789318366672713
MOEA/D,F9,9,10D,DeltaP,0.14321522612234
MOEA/D,F9,9,15D,DeltaP,0.428628507046096
MOEA/D,F9,10,3D,DeltaP,0.501904277557847
MOEA/D,F9,10,5D,DeltaP,0.200474660766237
MOEA/D,F9,10,7D,DeltaP,0.0343079664278735
MOEA/D,F9,10,10D,DeltaP,0.129015567012256
MOEA/D,F9,10,15D,DeltaP,0.450942543009991
MOEA/D,F9,11,3D,DeltaP,0
MOEA/D,F9,11,5D,DeltaP,0.144176625162664
MOEA/D,F9,11,7D,DeltaP,0.0812648716814735
MOEA/D,F9,11,10D,DeltaP,0.144984578637159
MOEA/D,F9,11,15D,DeltaP,0.439994874037392
MOEA/D,F9,12,3D,DeltaP,0.0385927027991365
MOEA/D,F9,12,5D,DeltaP,0.10202906395566
MOEA/D,F9,12,7D,DeltaP,0.0437955327654057
MOEA/D,F9,12,10D,DeltaP,0.178179954346736
MOEA/D,F9,12,15D,DeltaP,0.455377878138307
MOEA/D,F9,13,3D,DeltaP,0.487534361003481
MOEA/D,F9,13,5D,DeltaP,0.246369472177358
MOEA/D,F9,13,7D,DeltaP,0.0320690781293185
MOEA/D,F9,13,10D,DeltaP,0.17384410092141
MOEA/D,F9,13,15D,DeltaP,0.450084516380217
MOEA/D,F9,14,3D,DeltaP,0.0791029831953488
MOEA/D,F9,14,5D,DeltaP,0.0992864837969318
MOEA/D,F9,14,7D,DeltaP,0.0592783766128896
MOEA/D,F9,14,10D,DeltaP,0.150421165047938
MOEA/D,F9,14,15D,DeltaP,0.456946127386393
MOEA/D,F9,15,3D,DeltaP,0.0529148500172937
MOEA/D,F9,15,5D,DeltaP,0.13581529037104
MOEA/D,F9,15,7D,DeltaP,0.0681367905642829
MOEA/D,F9,15,10D,DeltaP,0.143854957546209
MOEA/D,F9,15,15D,DeltaP,0.453039405522794
MOEA/D,F9,16,3D,DeltaP,0.451513293948253
MOEA/D,F9,16,5D,DeltaP,0.159849694317972
MOEA/D,F9,16,7D,DeltaP,0.106259182400717
MOEA/D,F9,16,10D,DeltaP,0.066707234135638
MOEA/D,F9,16,15D,DeltaP,0.444760943375114
MOEA/D,F9,17,3D,DeltaP,0.439868961663476
MOEA/D,F9,17,5D,DeltaP,0.0386773619726964
MOEA/D,F9,17,7D,DeltaP,0.0759848382389945
MOEA/D,F9,17,10D,DeltaP,0.148633681599848
MOEA/D,F9,17,15D,DeltaP,0.450891796409649
MOEA/D,F9,18,3D,DeltaP,0.455795829089069
MOEA/D,F9,18,5D,DeltaP,0.109755095135008
MOEA/D,F9,18,7D,DeltaP,0.0247450439074108
MOEA/D,F9,18,10D,DeltaP,0.115863294455967
MOEA/D,F9,18,15D,DeltaP,0.455091882265056
MOEA/D,F9,19,3D,DeltaP,0.0594569170035104
MOEA/D,F9,19,5D,DeltaP,0.149133389018787
MOEA/D,F9,19,7D,DeltaP,0.121047713666378
MOEA/D,F9,19,10D,DeltaP,0.182807078318567
MOEA/D,F9,19,15D,DeltaP,0.454428893947441
MOEA/D,F9,20,3D,DeltaP,0.0362867491111047
MOEA/D,F9,20,5D,DeltaP,0
MOEA/D,F9,20,7D,DeltaP,0
MOEA/D,F9,20,10D,DeltaP,0.107715576715051
MOEA/D,F9,20,15D,DeltaP,0.448545222900401
MOEA/D,F10,1,3D,DeltaP,0
MOEA/D,F10,1,5D,DeltaP,0.0420656174351266
MOEA/D,F10,1,7D,DeltaP,0.23040631800822
MOEA/D,F10,1,10D,DeltaP,0.23354159934898
MOEA/D,F10,1,15D,DeltaP,0.283117348291552
MOEA/D,F10,2,3D,DeltaP,0.0110630006997472
MOEA/D,F10,2,5D,DeltaP,0.0150797853555875
MOEA/D,F10,2,7D,DeltaP,0.246701701015843
MOEA/D,F10,2,10D,DeltaP,0.226354042040781
MOEA/D,F10,2,15D,DeltaP,0.284143307063226
MOEA/D,F10,3,3D,DeltaP,0.00208698683823261
MOEA/D,F10,3,5D,DeltaP,0.0455888358104338
MOEA/D,F10,3,7D,DeltaP,0.239125519731839
MOEA/D,F10,3,10D,DeltaP,0.221837767293033
MOEA/D,F10,3,15D,DeltaP,0.283623559177353
MOEA/D,F10,4,3D,DeltaP,0.0229791160402142
MOEA/D,F10,4,5D,DeltaP,0.0251375768071519
MOEA/D,F10,4,7D,DeltaP,0.225898108656865
MOEA/D,F10,4,10D,DeltaP,0.238586230084993
MOEA/D,F10,4,15D,DeltaP,0.280452124053523
MOEA/D,F10,5,3D,DeltaP,0.0180972111444147
MOEA/D,F10,5,5D,DeltaP,0.230031170960533
MOEA/D,F10,5,7D,DeltaP,0.255506750308046
MOEA/D,F10,5,10D,DeltaP,0.225206043826781
MOEA/D,F10,5,15D,DeltaP,0.28276933803377
MOEA/D,F10,6,3D,DeltaP,0.0103597090285079
MOEA/D,F10,6,5D,DeltaP,0.264495514014027
MOEA/D,F10,6,7D,DeltaP,0.257280962657913
MOEA/D,F10,6,10D,DeltaP,0.228037004000325
MOEA/D,F10,6,15D,DeltaP,0.2806794859227
MOEA/D,F10,7,3D,DeltaP,0.00894570205453782
MOEA/D,F10,7,5D,DeltaP,0
MOEA/D,F10,7,7D,DeltaP,0.279150892449818
MOEA/D,F10,7,10D,DeltaP,0.209306127538549
MOEA/D,F10,7,15D,DeltaP,0.285564205984146
MOEA/D,F10,8,3D,DeltaP,0.00554997050476669
MOEA/D,F10,8,5D,DeltaP,0.0405292979831873
MOEA/D,F10,8,7D,DeltaP,0.221962605641698
MOEA/D,F10,8,10D,DeltaP,0.23751099464386
MOEA/D,F10,8,15D,DeltaP,0.281214165775681
MOEA/D,F10,9,3D,DeltaP,0.00648777263954226
MOEA/D,F10,9,5D,DeltaP,0.0365125142187882
MOEA/D,F10,9,7D,DeltaP,0.269358711077441
MOEA/D,F10,9,10D,DeltaP,0.239314060097367
MOEA/D,F10,9,15D,DeltaP,0.282392191284695
MOEA/D,F10,10,3D,DeltaP,0.156412942087364
MOEA/D,F10,10,5D,DeltaP,0.301666543952666
MOEA/D,F10,10,7D,DeltaP,0.252738134007838
MOEA/D,F10,10,10D,DeltaP,0.239196829849106
MOEA/D,F10,10,15D,DeltaP,0.290840194433187
MOEA/D,F10,11,3D,DeltaP,0.00641027465370914
MOEA/D,F10,11,5D,DeltaP,0.0368676272527726
MOEA/D,F10,11,7D,DeltaP,0.225333021329269
MOEA/D,F10,11,10D,DeltaP,0.244513361469626
MOEA/D,F10,11,15D,DeltaP,0.282829572950533
MOEA/D,F10,12,3D,DeltaP,0.0133818385674983
MOEA/D,F10,12,5D,DeltaP,0.362086544335106
MOEA/D,F10,12,7D,DeltaP,0.26467213319368
